invoice_number,invoice_date,payment_due_date,invoice_type_code,payment_means_type_code,transaction_type,currency_code,tax_category_code,seller_name,seller_trn,seller_address,seller_city,seller_subdivision,seller_country_code,seller_legal_registration,seller_registration_identifier_type,buyer_name,buyer_trn,buyer_address,buyer_city,buyer_subdivision,buyer_country_code,buyer_legal_registration,buyer_registration_identifier_type,line_id,item_name,unit_of_measure,quantity,unit_price,line_net_amount,tax_category,tax_rate,tax_amount,total_without_tax,total_with_tax,amount_due
INV-2026-X-445,2026-04-01,2026-04-24,380,10,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 445,100457056067,"Floor 45, Office 5",Umm Al Quwain,UQ,AE,L-600445,DED,1,Managed Security Services,EA,2,100.0,200.0,S,0.05,10.0,200.0,210.0,210.0
INV-2026-X-446,2026-04-01,2026-04-21,380,30,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 446,100435979980,"Floor 45, Office 6",Sharjah,SH,AE,L-600446,DED,1,Data Analytics Workshop,EA,2,500.0,1000.0,Z,0.0,0.0,1000.0,1000.0,1000.0
INV-2026-X-447,2026-04-01,2026-04-28,380,10,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 447,100452586655,"Floor 45, Office 7",Sharjah,SH,AE,L-600447,DED,1,Managed Security Services,EA,4,1200.0,4800.0,E,0.0,0.0,4800.0,4800.0,4800.0
INV-2026-X-448,2026-04-04,2026-04-23,380,30,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 448,,"Floor 45, Office 8",Fujairah,FU,AE,,,1,Enterprise ERP License,EA,10,500.0,5000.0,Z,0.0,0.0,5000.0,5000.0,5000.0
INV-2026-X-449,2026-04-05,2026-04-19,380,10,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 449,,"Floor 45, Office 9",Abu Dhabi,AZ,AE,,,1,Enterprise ERP License,EA,4,500.0,2000.0,Z,0.0,0.0,2000.0,2000.0,2000.0
INV-2026-X-450,2026-04-02,2026-04-30,380,42,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 450,,"Floor 46, Office 0",Ras Al Khaimah,RK,AE,,,1,Managed Security Services,EA,1,1200.0,1200.0,S,0.05,60.0,1200.0,1260.0,1260.0
INV-2026-X-451,2026-04-05,2026-04-28,380,42,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 451,100279273823,"Floor 46, Office 1",Sharjah,SH,AE,L-600451,DED,1,Compliance Audit Fees,EA,10,500.0,5000.0,S,0.05,250.0,5000.0,5250.0,5250.0
INV-2026-X-452,2026-04-01,2026-04-29,380,10,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 452,,"Floor 46, Office 2",Umm Al Quwain,UQ,AE,,,1,Strategic Cloud Consulting,EA,10,100.0,1000.0,S,0.05,50.0,1000.0,1050.0,1050.0
INV-2026-X-453,2026-04-04,2026-04-27,380,42,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 453,,"Floor 46, Office 3",Sharjah,SH,AE,,,1,Data Analytics Workshop,EA,1,500.0,500.0,E,0.0,0.0,500.0,500.0,500.0
INV-2026-X-454,2026-04-03,2026-04-24,380,42,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 454,,"Floor 46, Office 4",Sharjah,SH,AE,,,1,Compliance Audit Fees,EA,5,2500.0,12500.0,Z,0.0,0.0,12500.0,12500.0,12500.0
INV-2026-X-455,2026-04-03,2026-04-27,380,10,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 455,,"Floor 46, Office 5",Dubai,DU,AE,,,1,Compliance Audit Fees,EA,5,100.0,500.0,Z,0.0,0.0,500.0,500.0,500.0
INV-2026-X-456,2026-04-06,2026-04-21,380,30,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 456,100334686136,"Floor 46, Office 6",Umm Al Quwain,UQ,AE,L-600456,DED,1,Compliance Audit Fees,EA,3,2500.0,7500.0,E,0.0,0.0,7500.0,7500.0,7500.0
INV-2026-X-457,2026-04-03,2026-04-24,380,10,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 457,100137169266,"Floor 46, Office 7",Ras Al Khaimah,RK,AE,L-600457,DED,1,Network Infrastructure Gear,EA,2,2500.0,5000.0,S,0.05,250.0,5000.0,5250.0,5250.0
INV-2026-X-458,2026-04-01,2026-04-16,380,10,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 458,100901868180,"Floor 46, Office 8",Fujairah,FU,AE,L-600458,DED,1,Data Analytics Workshop,EA,8,1200.0,9600.0,E,0.0,0.0,9600.0,9600.0,9600.0
INV-2026-X-459,2026-04-04,2026-05-01,380,10,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 459,,"Floor 46, Office 9",Umm Al Quwain,UQ,AE,,,1,Data Analytics Workshop,EA,4,1200.0,4800.0,Z,0.0,0.0,4800.0,4800.0,4800.0
INV-2026-X-460,2026-04-06,2026-04-27,380,30,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 460,100720261995,"Floor 47, Office 0",Ras Al Khaimah,RK,AE,L-600460,DED,1,Data Analytics Workshop,EA,7,1200.0,8400.0,E,0.0,0.0,8400.0,8400.0,8400.0
INV-2026-X-461,2026-04-03,2026-04-25,380,42,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 461,100108505966,"Floor 47, Office 1",Abu Dhabi,AZ,AE,L-600461,DED,1,Compliance Audit Fees,EA,7,1200.0,8400.0,S,0.05,420.0,8400.0,8820.0,8820.0
INV-2026-X-462,2026-04-02,2026-04-30,380,10,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 462,100631832917,"Floor 47, Office 2",Sharjah,SH,AE,L-600462,DED,1,Compliance Audit Fees,EA,2,2500.0,5000.0,S,0.05,250.0,5000.0,5250.0,5250.0
INV-2026-X-463,2026-04-06,2026-04-30,380,10,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 463,,"Floor 47, Office 3",Ras Al Khaimah,RK,AE,,,1,Strategic Cloud Consulting,EA,7,500.0,3500.0,Z,0.0,0.0,3500.0,3500.0,3500.0
INV-2026-X-464,2026-04-02,2026-04-28,380,42,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 464,100676246104,"Floor 47, Office 4",Umm Al Quwain,UQ,AE,L-600464,DED,1,Strategic Cloud Consulting,EA,6,2500.0,15000.0,S,0.05,750.0,15000.0,15750.0,15750.0
INV-2026-X-465,2026-04-03,2026-04-16,380,30,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 465,100343034543,"Floor 47, Office 5",Umm Al Quwain,UQ,AE,L-600465,DED,1,Managed Security Services,EA,7,2500.0,17500.0,Z,0.0,0.0,17500.0,17500.0,17500.0
INV-2026-X-466,2026-04-04,2026-04-18,380,30,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 466,100454844717,"Floor 47, Office 6",Fujairah,FU,AE,L-600466,DED,1,Annual Platform Support,EA,9,500.0,4500.0,E,0.0,0.0,4500.0,4500.0,4500.0
INV-2026-X-467,2026-04-01,2026-04-30,380,30,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 467,100780891758,"Floor 47, Office 7",Abu Dhabi,AZ,AE,L-600467,DED,1,Annual Platform Support,EA,6,2500.0,15000.0,Z,0.0,0.0,15000.0,15000.0,15000.0
INV-2026-X-468,2026-04-03,2026-04-21,380,30,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 468,100663676249,"Floor 47, Office 8",Ras Al Khaimah,RK,AE,L-600468,DED,1,Data Analytics Workshop,EA,3,100.0,300.0,S,0.05,15.0,300.0,315.0,315.0
INV-2026-X-469,2026-04-01,2026-05-01,380,30,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 469,,"Floor 47, Office 9",Abu Dhabi,AZ,AE,,,1,Data Analytics Workshop,EA,10,1200.0,12000.0,Z,0.0,0.0,12000.0,12000.0,12000.0
INV-2026-X-470,2026-04-03,2026-04-18,380,42,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 470,,"Floor 48, Office 0",Sharjah,SH,AE,,,1,Network Infrastructure Gear,EA,5,100.0,500.0,E,0.0,0.0,500.0,500.0,500.0
INV-2026-X-471,2026-04-04,2026-04-21,380,42,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 471,,"Floor 48, Office 1",Sharjah,SH,AE,,,1,Annual Platform Support,EA,1,100.0,100.0,E,0.0,0.0,100.0,100.0,100.0
INV-2026-X-472,2026-04-06,2026-04-22,380,42,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 472,100418691725,"Floor 48, Office 2",Umm Al Quwain,UQ,AE,L-600472,DED,1,Strategic Cloud Consulting,EA,5,2500.0,12500.0,Z,0.0,0.0,12500.0,12500.0,12500.0
INV-2026-X-473,2026-04-04,2026-04-24,380,30,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 473,,"Floor 48, Office 3",Ajman,AJ,AE,,,1,Annual Platform Support,EA,9,100.0,900.0,S,0.05,45.0,900.0,945.0,945.0
INV-2026-X-474,2026-04-04,2026-04-26,380,10,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 474,,"Floor 48, Office 4",Dubai,DU,AE,,,1,Network Infrastructure Gear,EA,8,100.0,800.0,S,0.05,40.0,800.0,840.0,840.0
INV-2026-X-475,2026-04-03,2026-04-28,380,30,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 475,,"Floor 48, Office 5",Umm Al Quwain,UQ,AE,,,1,Enterprise ERP License,EA,2,1200.0,2400.0,Z,0.0,0.0,2400.0,2400.0,2400.0
INV-2026-X-476,2026-04-01,2026-04-23,380,30,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 476,,"Floor 48, Office 6",Umm Al Quwain,UQ,AE,,,1,Annual Platform Support,EA,8,2500.0,20000.0,E,0.0,0.0,20000.0,20000.0,20000.0
INV-2026-X-477,2026-04-05,2026-04-26,380,10,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 477,,"Floor 48, Office 7",Dubai,DU,AE,,,1,Enterprise ERP License,EA,3,1200.0,3600.0,S,0.05,180.0,3600.0,3780.0,3780.0
INV-2026-X-478,2026-04-06,2026-04-23,380,10,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 478,100631739793,"Floor 48, Office 8",Sharjah,SH,AE,L-600478,DED,1,Annual Platform Support,EA,8,1200.0,9600.0,Z,0.0,0.0,9600.0,9600.0,9600.0
INV-2026-X-479,2026-04-05,2026-04-23,380,10,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 479,100360442842,"Floor 48, Office 9",Umm Al Quwain,UQ,AE,L-600479,DED,1,Managed Security Services,EA,3,100.0,300.0,S,0.05,15.0,300.0,315.0,315.0
INV-2026-X-480,2026-04-03,2026-04-28,380,42,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 480,,"Floor 49, Office 0",Sharjah,SH,AE,,,1,Strategic Cloud Consulting,EA,7,1200.0,8400.0,E,0.0,0.0,8400.0,8400.0,8400.0
INV-2026-X-481,2026-04-06,2026-04-22,380,30,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 481,100460562099,"Floor 49, Office 1",Dubai,DU,AE,L-600481,DED,1,Network Infrastructure Gear,EA,2,100.0,200.0,S,0.05,10.0,200.0,210.0,210.0
INV-2026-X-482,2026-04-05,2026-04-25,380,10,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 482,100439399755,"Floor 49, Office 2",Ras Al Khaimah,RK,AE,L-600482,DED,1,Data Analytics Workshop,EA,5,500.0,2500.0,E,0.0,0.0,2500.0,2500.0,2500.0
INV-2026-X-483,2026-04-06,2026-04-21,380,30,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 483,100250643521,"Floor 49, Office 3",Ajman,AJ,AE,L-600483,DED,1,Network Infrastructure Gear,EA,9,2500.0,22500.0,Z,0.0,0.0,22500.0,22500.0,22500.0
INV-2026-X-484,2026-04-01,2026-04-27,380,30,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 484,100576299235,"Floor 49, Office 4",Ras Al Khaimah,RK,AE,L-600484,DED,1,Compliance Audit Fees,EA,1,1200.0,1200.0,E,0.0,0.0,1200.0,1200.0,1200.0
INV-2026-X-485,2026-04-01,2026-04-20,380,42,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 485,,"Floor 49, Office 5",Fujairah,FU,AE,,,1,Enterprise ERP License,EA,9,1200.0,10800.0,Z,0.0,0.0,10800.0,10800.0,10800.0
INV-2026-X-486,2026-04-05,2026-04-23,380,30,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 486,,"Floor 49, Office 6",Umm Al Quwain,UQ,AE,,,1,Data Analytics Workshop,EA,6,500.0,3000.0,E,0.0,0.0,3000.0,3000.0,3000.0
INV-2026-X-487,2026-04-05,2026-04-24,380,10,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 487,100423714142,"Floor 49, Office 7",Ras Al Khaimah,RK,AE,L-600487,DED,1,Compliance Audit Fees,EA,8,100.0,800.0,E,0.0,0.0,800.0,800.0,800.0
INV-2026-X-488,2026-04-02,2026-04-25,380,42,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 488,100210802168,"Floor 49, Office 8",Sharjah,SH,AE,L-600488,DED,1,Annual Platform Support,EA,6,2500.0,15000.0,Z,0.0,0.0,15000.0,15000.0,15000.0
INV-2026-X-489,2026-04-04,2026-04-27,380,10,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 489,,"Floor 49, Office 9",Sharjah,SH,AE,,,1,Annual Platform Support,EA,8,1200.0,9600.0,E,0.0,0.0,9600.0,9600.0,9600.0
INV-2026-X-490,2026-04-05,2026-04-22,380,10,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 490,,"Floor 50, Office 0",Sharjah,SH,AE,,,1,Managed Security Services,EA,8,500.0,4000.0,Z,0.0,0.0,4000.0,4000.0,4000.0
INV-2026-X-491,2026-04-05,2026-04-24,380,30,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 491,,"Floor 50, Office 1",Umm Al Quwain,UQ,AE,,,1,Managed Security Services,EA,8,1200.0,9600.0,E,0.0,0.0,9600.0,9600.0,9600.0
INV-2026-X-492,2026-04-02,2026-04-16,380,30,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 492,100530275214,"Floor 50, Office 2",Dubai,DU,AE,L-600492,DED,1,Data Analytics Workshop,EA,2,1200.0,2400.0,E,0.0,0.0,2400.0,2400.0,2400.0
INV-2026-X-493,2026-04-04,2026-04-24,380,30,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 493,100613940352,"Floor 50, Office 3",Umm Al Quwain,UQ,AE,L-600493,DED,1,Data Analytics Workshop,EA,2,500.0,1000.0,S,0.05,50.0,1000.0,1050.0,1050.0
INV-2026-X-494,2026-04-03,2026-04-24,380,30,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 494,100358637005,"Floor 50, Office 4",Fujairah,FU,AE,L-600494,DED,1,Annual Platform Support,EA,3,500.0,1500.0,Z,0.0,0.0,1500.0,1500.0,1500.0
INV-2026-X-495,2026-04-04,2026-04-17,380,10,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 495,100519650516,"Floor 50, Office 5",Umm Al Quwain,UQ,AE,L-600495,DED,1,Annual Platform Support,EA,5,100.0,500.0,Z,0.0,0.0,500.0,500.0,500.0
INV-2026-X-496,2026-04-03,2026-04-28,380,30,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 496,100114904958,"Floor 50, Office 6",Sharjah,SH,AE,L-600496,DED,1,Strategic Cloud Consulting,EA,4,2500.0,10000.0,S,0.05,500.0,10000.0,10500.0,10500.0
INV-2026-X-497,2026-04-02,2026-04-21,380,42,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 497,,"Floor 50, Office 7",Abu Dhabi,AZ,AE,,,1,Compliance Audit Fees,EA,1,2500.0,2500.0,S,0.05,125.0,2500.0,2625.0,2625.0
INV-2026-X-498,2026-04-06,2026-04-16,380,30,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 498,,"Floor 50, Office 8",Abu Dhabi,AZ,AE,,,1,Enterprise ERP License,EA,7,1200.0,8400.0,E,0.0,0.0,8400.0,8400.0,8400.0
INV-2026-X-499,2026-04-02,2026-04-29,380,30,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 499,100119900479,"Floor 50, Office 9",Umm Al Quwain,UQ,AE,L-600499,DED,1,Enterprise ERP License,EA,10,500.0,5000.0,E,0.0,0.0,5000.0,5000.0,5000.0
INV-2026-X-500,2026-04-05,2026-04-19,380,10,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 500,100632191775,"Floor 51, Office 0",Umm Al Quwain,UQ,AE,L-600500,DED,1,Strategic Cloud Consulting,EA,6,1200.0,7200.0,E,0.0,0.0,7200.0,7200.0,7200.0
